t_frame_ns,t_detect_ns,t_predict_ns,t_cmd_ns,had_meas,had_hint
714777480527700,714777568605700,714777568749100,714777568854700,0,0
714777578474400,714777662410200,714777662512000,714777662612900,0,0
714777674987100,714777758514000,714777758623500,714777758718500,0,0
714777765228800,714777848678900,714777848799600,714777848864900,0,0
714777855608700,714777939116400,714777939223900,714777939319900,0,0
714777945886300,714778029531600,714778029679700,714778029877400,0,0
714778036131200,714778119313200,714778119416700,714778119511600,0,0
714778126404600,714778210057200,714778210166200,714778210258200,0,0
714778216639000,714778301994500,714778302096800,714778302198000,0,0
714778314325500,714778399024100,714778399141600,714778399232700,0,0
714778411252100,714778494022300,714778494131200,714778494334200,0,0
714778501431800,714778585441700,714778585547400,714778585641400,0,0
714778592430500,714778675880700,714778675988200,714778676052200,0,0
714778682075400,714778767651000,714778767781800,714778767875900,0,0
714778779252600,714778862313000,714778862419300,714778862486600,0,0
714778869441600,714778953310300,714778953415200,714778953511400,0,0
714778959760500,714779040806800,714779040908600,714779041001700,0,0
714779050203500,714779137516400,714779137619200,714779137711900,0,0
714779147361900,714779232916700,714779233030000,714779233109500,0,0
714779245021800,714779328300700,714779328409000,714779328503800,0,0
714779334669600,714779417980400,714779418091700,714779418185800,0,0
714779425080500,714779508284200,714779508419800,714779508536600,0,0
714779515383900,714779602828200,714779602932800,714779603026700,0,0
714779613225900,714779705839100,714779705944900,714779706037900,0,0
714779716621300,714779812104400,714779812208000,714779812303000,0,0
714779820798800,714779904316300,714779904427300,714779904531100,0,0
714779910974000,714779999173300,714779999282200,714779999343800,0,0
714780008286800,714780091653800,714780091780700,714780091910600,0,0
714780098543400,714780181020100,714780181124100,714780181217000,0,0
714780188677400,714780276938400,714780277046900,714780277140000,0,0
714780286066300,714780381930600,714780382046700,714780382144400,0,0
714780390289400,714780475353600,714780475462400,714780475525900,0,0
714780487315200,714780570758100,714780570863400,714780570930700,0,0
714780577805600,714780661188800,714780661292200,714780661391900,0,0
714780668588000,714780756050500,714780756157000,714780756251900,0,0
714780765595900,714780850009600,714780850114900,714780850197400,0,0
714780862868800,714780946991200,714780947095500,714780947186600,0,0
714780960254500,714781044184300,714781044287900,714781044389700,0,0
714781056764900,714781144613400,714781144719200,714781144815500,0,0
714781154082600,714781237073200,714781237185700,714781237258400,0,0
714781244626000,714781328174600,714781328355200,714781733360500,1,0
714781744802800,714781838043000,714781838215900,714782243316200,1,0
714782251433500,714782334801000,714782334905900,714782335042200,0,0
714782341591400,714782426421300,714782426538900,714782426642700,0,0
714782438883000,714782522227900,714782522339700,714782522404200,0,0
714782529408900,714782612371500,714782612484100,714782612554900,0,0
714782619437000,714782701935600,714782702038400,714782702133200,0,0
714782709820500,714782799632300,714782799756900,714782799914900,0,0
714782807478400,714782890453100,714782890558800,714782890655800,0,0
714782897769800,714782981077700,714782981183900,714782981277900,0,0
714782987469200,714783083703400,714783083820700,714783083918100,0,0
714783091528800,714783174097400,714783174203100,714783174297000,0,0
714783182318000,714783265222800,714783265327000,714783265450300,0,0
714783272236500,714783355145800,714783355258300,714783355321700,0,0
714783362639000,714783445793000,714783445899700,714783445979700,0,0
714783452765400,714783535727900,714783535832000,714783535950200,0,0
714783542870700,714783625727300,714783625829900,714783625926300,0,0
714783633633000,714783728234300,714783728339100,714783728434700,0,0
714783737457300,714783820941400,714783821052600,714783821147500,0,0
714783827891800,714783910439900,714783910549300,714783910633400,0,0
714783917966700,714784003991300,714784004114900,714784004218400,0,0
714784015308600,714784099912000,714784100017300,714784100114400,0,0
714784112420900,714784196378300,714784196482200,714784196576300,0,0
714784202723300,714784286434600,714784286538600,714784286632800,0,0
714784292904500,714784376082200,714784376186400,714784376283300,0,0
714784383337700,714784466686200,714784466790100,714784466884400,0,0
714784473721200,714784556932800,714784557039000,714784557131500,0,0
714784564064900,714784649269000,714784649372800,714784649466500,0,0
714784661430300,714784744549600,714784744654100,714784744752100,0,0
714784751192900,714784838084600,714784838189600,714784838284600,0,0
714784848894700,714784933045400,714784933148300,714784933242000,0,0
714784945594900,714785033649500,714785033759400,714785033856900,0,0
714785042947100,714785126239000,714785126344400,714785126440600,0,0
714785133316700,714785216990700,714785217097500,714785217194300,0,0
714785223610300,714785315428600,714785315548400,714785315615700,0,0
714785327542000,714785412490300,714785412604800,714785412716800,0,0
714785424910600,714785509295700,714785509400400,714785509613500,0,0
714785522008100,714785605129000,714785605277300,714785605487100,0,0
714785612875000,714785696237600,714785696349000,714785696420300,0,0
714785702707500,714785786066300,714785786173600,714785786271200,0,0
714785793598900,714785874561900,714785874665400,714785874758300,0,0
714785884093300,714785967643400,714785967764700,714785967858800,0,0
714785980496300,714786062531900,714786062634800,714786062731300,0,0
714786070683400,714786154065500,714786154171100,714786154239100,0,0
714786161150600,714786251756600,714786251865400,714786251936100,0,0
714786258166500,714786340784300,714786340887900,714786340982800,0,0
714786348524500,714786430591200,714786430697300,714786430792100,0,0
714786438863100,714786522587700,714786522708400,714786522797600,0,0
714786529348300,714786614635400,714786614746900,714786614847400,0,0
714786626772300,714786710891100,714786711002400,714786711096700,0,0
714786723584400,714786809983400,714786810088900,714786810184000,0,0
714786821198500,714786905459300,714786905563900,714786905658700,0,0
714786918061200,714787001481100,714787001590200,714787001685000,0,0
714787008259100,714787100652600,714787100761000,714787100827000,0,0
714787112258100,714787196481500,714787196585600,714787196679000,0,0
714787202501000,714787286161300,714787286272700,714787286363700,0,0
714787292990800,714787376973600,714787377085500,714787377152700,0,0
714787383272500,714787471307100,714787471412100,714787471533900,0,0
714787480398200,714787566454800,714787566558800,714787566654600,0,0
714787577854600,714787661159600,714787661262700,714787661352500,0,0
714787668575500,714787752034500,714787752139800,714787752235300,0,0
714787758196500,714787841283800,714787841389700,714787841485100,0,0
714787849014600,714787932202400,714787932312900,714787932407300,0,0
714787938843200,714788028259700,714788028363600,714788028457100,0,0
714788036539800,714788119345200,714788119456400,714788119563500,0,0
714788126353800,714788209485500,714788209589000,714788209680700,0,0
714788216603900,714788296879400,714788296982700,714788297077500,0,0
714788306968400,714788390404600,714788390516900,714788390609700,0,0
714788397044500,714788479823900,714788479927400,714788480018300,0,0
714788487343900,714788571244200,714788571353200,714788571447100,0,0
714788578132700,714788661095700,714788661198600,714788661316900,0,0
714788668137800,714788749771800,714788749884000,714788750003700,0,0
714788758338800,714788844869100,714788844975300,714788845037800,0,0
714788855734200,714788942445700,714788942551400,714788942613100,0,0
714788952849600,714789042578900,714789042691900,714789042762800,0,0
714789049822500,714789132994900,714789133100800,714789133193900,0,0
714789140111600,714789223382700,714789223490700,714789223551700,0,0
714789230369300,714789312665200,714789312769300,714789312864600,0,0
714789320934100,714789420000000,714789420105500,714789420174800,0,0
714789431912200,714789515707000,714789515826700,714789515921300,0,0
714789522129100,714789605914700,714789606018800,714789606115300,0,0
714789612959300,714789696094900,714789696197900,714789696290200,0,0
714789702776500,714789785984200,714789786088800,714789786184200,0,0
714789792959400,714789880587500,714789880690200,714789880783800,0,0
714789890539700,714789973764300,714789973873200,714789973952400,0,0
714789980330000,714790064110800,714790064282500,714790468086700,1,0
714790480456800,714790565131100,714790565237700,714790565341500,0,0
714790577633000,714790661369400,714790661474600,714790661571500,0,0
714790667939700,714790751051000,714790751162100,714790751253800,0,0
714790758224100,714790843711400,714790843820700,714790843917500,0,0
714790856245600,714790946006700,714790946111300,714790946184200,0,0
714790953533300,714791036494300,714791036599300,714791036695400,0,0
714791042922700,714791130456200,714791130561700,714791130654500,0,0
714791140736900,714791230847000,714791230950800,714791231043700,0,0
714791238050000,714791321663800,714791321778100,714791321852200,0,0
714791327747900,714791411105200,714791411208600,714791411280200,0,0
714791417921800,714791497741700,714791497845400,714791497906100,0,0
714791508247900,714791591970800,714791592075100,714791592168900,0,0
714791598793100,714791683269500,714791683380400,714791683452300,0,0
714791695926500,714791779336200,714791779447200,714791779540600,0,0
714791786081000,714791868973200,714791869174800,714791869267200,0,0
714791876366900,714791963872300,714791963982300,714791964073000,0,0
714791973539400,714792062150700,714792062260800,714792062382100,0,0
714792070624500,714792157086000,714792157189500,714792157286600,0,0
714792167982300,714792257659900,714792257767200,714792257860800,0,0
714792265105000,714792347599100,714792347722600,714792347861800,0,0
714792355598000,714792442637200,714792442745300,714792442805700,0,0
714792452610000,714792535546000,714792535661200,714792535750200,0,0
714792542743400,714792626217900,714792626322100,714792626417200,0,0
714792633731400,714792723562900,714792723685500,714792723747300,0,0
714792730662000,714792813434800,714792813538500,714792813632300,0,0
714792820652000,714792913357100,714792913460400,714792913554000,0,0
714792925476400,714793006053300,714793006180100,714793006300100,0,0
714793015141900,714793099210300,714793099313500,714793099405800,0,0
714793105311200,714793189029400,714793189154200,714793189248800,0,0
714793195881700,714793288840700,714793288966000,714793289038400,0,0
714793299907000,714793384833500,714793384937200,714793385033000,0,0
714793397162400,714793488169100,714793488283700,714793488383200,0,0
714793494398200,714793577486400,714793577590100,714793577683500,0,0
714793584667700,714793671883200,714793672001400,714793672062500,0,0
714793682461500,714793766876600,714793766982500,714793767068100,0,0
714793779066100,714793859653700,714793859765500,714793859863200,0,0
714793869262000,714793952617500,714793952727500,714793952823600,0,0
714793959813700,714794043061100,714794043161600,714794043279000,0,0
714794050044600,714794132849100,714794132956600,714794133039100,0,0
714794140080900,714794221119600,714794221223000,714794221317000,0,0
714794230479800,714794319812200,714794319922800,714794320015800,0,0
714794327653300,714794411758700,714794411867600,714794411962700,0,0
714794417861700,714794500944500,714794501054900,714794501151200,0,0
714794508208700,714794591824700,714794591928000,714794592023400,0,0
714794598893800,714794682622900,714794682736000,714794682831900,0,0
714794688721700,714794771868900,714794771973600,714794772069000,0,0
714794779366300,714794862708500,714794862812800,714794862908400,0,0
714794869360400,714794956674500,714794956779500,714794956873400,0,0
714794966481200,714795049842500,714795049946800,714795050040600,0,0
714795056773800,714795139970600,714795140072500,714795140167700,0,0
714795147089800,714795230742800,714795230851900,714795230947200,0,0
714795237219100,714795317732100,714795317836500,714795317909700,0,0
714795327448600,714795410758300,714795410860900,714795410958000,0,0
714795417906000,714795500335900,714795500440300,714795500536100,0,0
714795508177900,714795603274300,714795603376100,714795603470400,0,0
714795612486300,714795700458200,714795700563100,714795700659300,0,0
714795709825000,714795793272800,714795793384500,714795793478100,0,0
714795800347500,714795883453300,714795883557400,714795883652700,0,0
714795890075400,714795973663500,714795973768200,714795973861500,0,0
714795980417000,714796060867200,714796060972000,714796061067000,0,0
714796070922900,714796154378400,714796154487800,714796154607400,0,0
714796161019900,714796258546200,714796258661300,714796258785800,0,0
714796265245200,714796348313800,714796348423900,714796348517600,0,0
714796355388400,714796437595600,714796437700400,714796437763900,0,0
714796446282700,714796529530500,714796529640900,714796529736100,0,0
714796535963100,714796620589900,714796620697200,714796620765500,0,0
714796633864800,714796718729100,714796718832600,714796718928300,0,0
714796730613200,714796813555600,714796813668200,714796813761800,0,0
714796820812600,714796904298000,714796904410200,714796904505800,0,0
714796911144400,714796997960900,714796998064000,714796998161200,0,0
714797008121900,714797095343600,714797095448800,714797095544800,0,0
714797105340700,714797189114300,714797189218100,714797189312600,0,0
714797195699100,714797279660900,714797279779400,714797279874200,0,0
714797285939000,714797368403000,714797368505700,714797368599800,0,0
714797376229100,714797459768300,714797459882900,714797459943000,0,0
714797466433600,714797549935200,714797550040900,714797550133800,0,0
714797556673100,714797649072800,714797649183900,714797649255500,0,0
714797661427200,714797743149500,714797743261200,714797743356000,0,0
714797751644200,714797833860300,714797833970400,714797834065400,0,0
714797841420500,714797930721700,714797930825000,714797930918900,0,0
714797938887700,714798022636300,714798022752500,714798022815200,0,0
714798029724600,714798112840100,714798112952100,714798113017000,0,0
714798119149600,714798202264600,714798202376000,714798202473100,0,0
714798209551800,714798292906500,714798293039600,714798293136500,0,0
714798299860000,714798383321300,714798383424600,714798383548700,0,0
714798389948800,714798475496500,714798475613000,714798475695400,0,0
714798487292100,714798571557900,714798571691500,714798571773000,0,0
714798578010700,714798660334100,714798660438700,714798660504900,0,0
714798667886300,714798751015900,714798751120100,714798751214600,0,0
714798758279300,714798845848000,714798845952400,714798846021800,0,0
714798855414300,714798939281700,714798939386400,714798939446700,0,0
714798945704100,714799035214900,714799035327400,714799035421800,0,0
714799042781000,714799126776500,714799126947900,714799530802700,1,0
714799542955300,714799626546100,714799626651800,714799626746200,0,0
714799633179200,714799721508900,714799721617100,714799721680900,0,0
714799730445300,714799816077700,714799816181100,714799816243300,0,0
714799827467000,714799910776500,714799910882400,714799910976300,0,0
714799918130400,714800011985300,714800012097300,714800012191300,0,0
714800023172600,714800104202600,714800104307800,714800104400800,0,0
714800112217600,714800195213300,714800195324900,714800195418000,0,0
714800202555600,714800286377100,714800286482200,714800286579600,0,0
714800293012400,714800373953500,714800374063400,714800374130700,0,0
714800383491600,714800466848000,714800466953200,714800467048800,0,0
714800473745800,714800556721300,714800556826300,714800556921600,0,0
714800563869600,714800656085300,714800656188900,714800656276400,0,0
714800667936900,714800751359200,714800751463800,714800751557900,0,0
714800758235500,714800841434300,714800841539500,714800841600100,0,0
714800848475300,714800931913100,714800932023200,714800932095700,0,0
714800938776100,714801022589300,714801022781200,714801426175100,1,0
714801439168300,714801548575400,714801548679300,714801548775000,0,0
714801556665100,714801641165900,714801641269100,714801641362300,0,0
714801654056900,714801745033300,714801745156000,714801745221400,0,0
714801750998900,714801834084300,714801834188200,714801834251300,0,0
714801841631100,714801926966500,714801927070100,714801927162900,0,0
714801938897900,714802022261100,714802022365500,714802022466300,0,0
714802029342400,714802112714900,714802112830400,714802112941800,0,0
714802119311800,714802203449500,714802203553400,714802203657200,0,0
714802209490000,714802293157700,714802293263700,714802293354800,0,0
714802300216300,714802384467200,714802384571000,714802384666800,0,0
714802396981900,714802480937900,714802481048200,714802481135200,0,0
714802487481500,714802570998200,714802571107400,714802571204800,0,0
714802577814900,714802665766600,714802665870600,714802665964900,0,0
714802674798100,714802760229400,714802760333700,714802760427400,0,0
714802772704900,714802856794100,714802856902300,714802856971700,0,0
714802869472100,714802956119400,714802956231900,714802956331800,0,0
714802967032900,714803053427500,714803053568200,714803053674200,0,0
714803064027200,714803145883800,714803145988200,714803146085300,0,0
714803153988100,714803237820300,714803237929800,714803238023400,0,0
714803244370400,714803329561300,714803329679500,714803329754100,0,0
714803341475300,714803424618900,714803424721400,714803424814600,0,0
714803431847800,714803514899600,714803515013400,714803515105800,0,0
714803522143400,714803605328900,714803605433100,714803605527200,0,0
714803613418900,714803709044500,714803709148500,714803709209300,0,0
714803716531200,714803805261400,714803805367500,714803805430000,0,0
714803813743800,714803898439700,714803898554500,714803898628900,0,0
714803910806700,714803994883100,714803994988400,714803995084700,0,0
714804001484000,714804086294600,714804086399000,714804086495300,0,0
714804098631600,714804183731300,714804183870100,714804183959400,0,0
714804195504500,714804280102200,714804280215500,714804280277800,0,0
714804292947300,714804376689000,714804376801200,714804376867300,0,0
714804383235500,714804461669300,714804461776500,714804461857400,0,0
714804473655700,714804557086300,714804557189300,714804557284900,0,0
714804563964200,714804646546000,714804646649900,714804646744000,0,0
714804654165900,714804737190100,714804737296100,714804737392200,0,0
714804744207500,714804827520400,714804827637700,714804827718700,0,0
714804834806700,714804918177300,714804918281500,714804918369200,0,0
714804924813800,714805007969600,714805008075600,714805008168300,0,0
714805014985200,714805104685200,714805104788000,714805104884800,0,0
714805112382400,714805195847300,714805195950600,714805196048300,0,0
714805202617600,714805285840000,714805285945800,714805286042500,0,0
714805293137700,714805376214800,714805376320500,714805376416200,0,0
714805383197200,714805467181400,714805467285000,714805467378800,0,0
714805473472400,714805556864800,714805556976000,714805557099400,0,0
714805563871300,714805646333300,714805646438200,714805646504200,0,0
714805654118100,714805737558000,714805737658300,714805737758700,0,0
714805745184700,714805830530100,714805830632700,714805830726800,0,0
714805841542000,714805933049800,714805933160400,714805933223500,0,0
714805945876200,714806029987800,714806030090000,714806030187400,0,0
714806042730300,714806125411400,714806125518300,714806125580500,0,0
714806133118800,714806216194400,714806216299000,714806216393000,0,0
714806223375000,714806306982100,714806307093500,714806307186700,0,0
714806314016800,714806394933200,714806395036900,714806395132100,0,0
714806404545100,714806487752700,714806487858500,714806487992200,0,0
714806494498800,714806579569000,714806579694600,714806579788400,0,0
714806591465200,714806683173900,714806683303500,714806683400800,0,0
714806695471700,714806779255400,714806779367200,714806779429000,0,0
714806785879900,714806869563200,714806869665400,714806869759700,0,0
714806876264600,714806959275400,714806959379000,714806959472200,0,0
714806966412500,714807052624400,714807052729200,714807052823900,0,0
714807064151500,714807150636300,714807150748200,714807150844300,0,0
714807161324700,714807239552900,714807239661900,714807239815000,0,0
714807251111500,714807354192800,714807354300800,714807354397900,0,0
714807362634600,714807445662800,714807445766100,714807445861200,0,0
714807452715800,714807536089600,714807536204000,714807536299100,0,0
714807542942000,714807626851500,714807626956900,714807627050700,0,0
714807633107400,714807717023400,714807717131800,714807717227900,0,0
714807723308000,714807814648700,714807814754500,714807814848400,0,0
714807828032400,714807910406200,714807910510300,714807910569900,0,0
714807917731200,714807998254000,714807998358600,714807998450900,0,0
714808008049400,714808089260900,714808089364200,714808089430000,0,0
714808098392300,714808180199100,714808180309200,714808180402000,0,0
714808188863500,714808272942300,714808273046100,714808273143000,0,0
714808278897400,714808369293300,714808369399100,714808369494000,0,0
714808376577500,714808457171500,714808457276300,714808457376500,0,0
714808466402000,714808549590900,714808549702200,714808549798000,0,0
714808557166500,714808641154400,714808641266400,714808641362100,0,0
714808654031000,714808743476200,714808743586800,714808743657300,0,0
714808751067900,714808834741600,714808834846400,714808834947800,0,0
714808841452100,714808925498600,714808925607900,714808925703700,0,0
714808931595100,714809027800700,714809027910900,714809028027500,0,0
714809035753500,714809122629500,714809122748500,714809122809600,0,0
714809133198000,714809217173800,714809217279200,714809217370900,0,0
714809223388900,714809307516100,714809307633200,714809307697700,0,0
714809313599900,714809397328600,714809397433000,714809397515300,0,0
714809404476100,714809494110200,714809494215100,714809494315600,0,0
714809501304700,714809584541700,714809584646700,714809584744300,0,0
714809591625800,714809675402400,714809675506900,714809675600900,0,0
714809681593100,714809765857300,714809765963000,714809766058300,0,0
714809771950900,714809858075000,714809858187000,714809858270400,0,0
714809869226200,714809954512500,714809954617500,714809954711900,0,0
714809966394700,714810049847200,714810049958700,714810050045100,0,0
714810056809500,714810140775900,714810140880300,714810141003600,0,0
714810147037500,714810231829300,714810231960400,714810232056000,0,0
714810244173200,714810327970700,714810328075200,714810328166100,0,0
714810334626800,714810419316900,714810419447500,714810419538700,0,0
714810431705700,714810515463500,714810515568700,714810515653700,0,0
714810522020900,714810606733300,714810606845200,714810606920300,0,0
714810619793100,714810703397400,714810703502900,714810703604800,0,0
714810709644400,714810811171600,714810811274900,714810811370400,0,0
714810821110800,714810905106900,714810905211000,714810905304400,0,0
714810917709500,714811001937900,714811002039300,714811002130800,0,0
714811008175600,714811094403500,714811094506600,714811094598900,0,0
714811105338400,714811198562300,714811198667200,714811198763800,0,0
714811209383400,714811293654900,714811293757900,714811293851900,0,0
714811299976100,714811383507700,714811383636600,714811383702400,0,0
714811389896400,714811472944100,714811473050300,714811473149800,0,0
714811480613200,714811564550100,714811564656000,714811564748600,0,0
714811570873200,714811654514200,714811654630800,714811654735300,0,0
714811661305300,714811744481600,714811744584100,714811744704900,0,0
714811751120100,714811837245300,714811837349500,714811837442200,0,0
714811848642600,714811933755800,714811933858600,714811933963800,0,0
714811945553800,714812030816500,714812030930300,714812031028400,0,0
714812042723600,714812126290900,714812126467400,714812531747900,1,0
714812542943400,714812626156400,714812626261100,714812626357300,0,0
714812633168800,714812717960000,714812718088100,714812718184600,0,0
714812730509500,714812813991400,714812814095300,714812814189300,0,0
714812820511200,714812904491700,714812904595400,714812904688200,0,0
714812911421900,714812995404200,714812995507300,714812995602700,0,0
714813008185000,714813092160400,714813092264800,714813092328500,0,0
714813098257400,714813184403900,714813184508800,714813184629400,0,0
714813195628700,714813276681600,714813276786400,714813276877500,0,0
714813285840100,714813369180200,714813369284700,714813369377400,0,0
714813376225700,714813459864600,714813459968400,714813460042500,0,0
714813466314700,714813549451200,714813549560600,714813549653000,0,0
714813556721600,714813639823400,714813639937600,714813640031900,0,0
714813647348200,714813731538800,714813731662800,714813731861500,0,0
714813744554800,714813827714700,714813827825800,714813827920300,0,0
714813834560800,714813917715100,714813917823600,714813917919800,0,0
714813925130700,714814014352500,714814014455900,714814014550700,0,0
714814023320100,714814106129100,714814106232200,714814106293100,0,0
714814112434200,714814197892900,714814197997800,714814198093700,0,0
714814209488500,714814292555100,714814292665100,714814292747500,0,0
714814299659300,714814383802900,714814383974000,714814788955300,1,0
714814799756700,714814884381100,714814884493400,714814884589100,0,0
714814897554200,714814980567300,714814980676200,714814980771000,0,0
714814987482600,714815070522100,714815070626200,714815070720900,0,0
714815077443800,714815161227700,714815161332900,714815161424700,0,0
714815167888400,714815252920200,714815253023900,714815253120400,0,0
714815264798600,714815346300800,714815346415000,714815346507700,0,0
714815355397700,714815438799800,714815438917800,714815438981000,0,0
714815445691800,714815528687800,714815528794200,714815528887700,0,0
714815535911100,714815621011800,714815621117700,714815621210600,0,0
714815633290400,714815716818100,714815716929700,714815717023200,0,0
714815723448600,714815806054400,714815806158300,714815806241600,0,0
714815813629700,714815897190500,714815897294600,714815897388000,0,0
714815904342200,714815984748100,714815984862100,714815984958100,0,0
714815994102800,714816081948600,714816082052800,714816082147500,0,0
714816091253100,714816177439100,714816177542600,714816177636800,0,0
714816188746800,714816271102000,714816271205700,714816271300600,0,0
714816278716800,714816362206500,714816362318600,714816362404500,0,0
714816369520600,714816452645300,714816452748800,714816452822200,0,0
714816459472200,714816542212700,714816542323400,714816542419700,0,0
714816549879600,714816633425000,714816633534400,714816633652500,0,0
714816640350700,714816723807800,714816723915700,714816724013500,0,0
714816730233300,714816813478600,714816813582000,714816813701000,0,0
714816820505800,714816907855600,714816907959000,714816908055800,0,0
714816918213600,714817001746800,714817001856600,714817001955400,0,0
714817007912800,714817092574600,714817092693100,714817092752800,0,0
714817105188000,714817191585200,714817191704400,714817191849900,0,0
714817202467800,714817289901100,714817290006800,714817290086200,0,0
714817299479600,714817383654600,714817383767300,714817383871100,0,0
714817389969200,714817474250800,714817474354300,714817474426400,0,0
714817480262800,714817565927400,714817566032200,714817566128700,0,0
714817577443300,714817661094700,714817661203600,714817661296100,0,0
714817667963000,714817750719000,714817750821700,714817750916300,0,0
714817758065500,714817840142400,714817840251400,714817840329800,0,0
714817848435600,714817943843400,714817943947900,714817944041200,0,0
714817952808700,714818036571000,714818036674600,714818036771900,0,0
714818042493200,714818126387900,714818126499100,714818126592500,0,0
714818133440800,714818216485400,714818216597000,714818216658500,0,0
714818223318400,714818308142100,714818308274700,714818308355800,0,0
714818320943900,714818407051300,714818407154400,714818407246000,0,0
714818417590400,714818500823300,714818500926700,714818501022000,0,0
714818508477900,714818599586600,714818599698300,714818599825000,0,0
714818612322600,714818695632600,714818695746100,714818695845200,0,0
714818702457700,714818785553300,714818785662600,714818785735200,0,0
714818792763100,714818877913600,714818878018900,714818878114600,0,0
714818889809800,714818972536100,714818972640200,714818972704200,0,0
714818980483200,714819066440400,714819066544800,714819066639800,0,0
714819077344000,714819169512000,714819169622700,714819169704900,0,0
714819181545100,714819267931800,714819268035600,714819268133300,0,0
714819278800600,714819361368600,714819361473100,714819361566000,0,0
714819369068500,714819452207600,714819452311700,714819452405200,0,0
714819459466600,714819542501700,714819542613000,714819542675500,0,0
714819549698100,714819633264300,714819633377700,714819633472800,0,0
714819640325400,714819724161100,714819724266000,714819724362800,0,0
714819730198300,714819813368000,714819813514300,714819813607000,0,0
714819820479500,714819907939500,714819908042600,714819908136300,0,0
714819917903500,714820001876200,714820001980100,714820002073700,0,0
714820008086700,714820092090700,714820092193700,714820092285500,0,0
714820098191600,714820181612900,714820181721100,714820181821300,0,0
714820189018600,714820272985500,714820273090100,714820273184000,0,0
714820286541700,714820370526400,714820370629500,714820370735700,0,0
714820382887000,714820465996800,714820466111400,714820466222300,0,0
714820473422500,714820556799300,714820556914400,714820556983100,0,0
714820563722400,714820645742800,714820645846600,714820645941900,0,0
714820654010700,714820743434900,714820743539000,714820743609000,0,0
714820751132000,714820836633600,714820836740800,714820836813600,0,0
714820848126000,714820932422300,714820932533600,714820932600000,0,0
714820938619600,714821022560100,714821022674500,714821022771300,0,0
714821028818700,714821114049100,714821114152500,714821114246400,0,0
714821125941800,714821210436700,714821210541200,714821210606700,0,0
714821223266500,714821316134500,714821316237100,714821316329900,0,0
714821327753900,714821414302600,714821414405500,714821414500800,0,0
714821424726500,714821508751600,714821508856000,714821508948400,0,0
714821515034200,714821598737700,714821598840900,714821598936900,0,0
714821605132100,714821688885300,714821688986200,714821689080000,0,0
714821695449900,714821780721400,714821780834600,714821780928700,0,0
714821792742000,714821875432600,714821875537300,714821875613500,0,0
714821882904600,714821965891600,714821965993500,714821966089500,0,0
714821973263900,714822057614300,714822057716900,714822057810300,0,0
714822070438300,714822154997300,714822155102100,714822155198500,0,0
714822167553600,714822256186300,714822256290100,714822256385700,0,0
714822264989300,714822358503400,714822358627100,714822358698900,0,0
714822369344900,714822452124700,714822452227900,714822452319900,0,0
714822459438400,714822543350300,714822543451400,714822543542500,0,0
714822549859100,714822633655700,714822633759000,714822633852300,0,0
714822639915700,714822724069000,714822724180400,714822724273100,0,0
714822730164200,714822813491800,714822813594600,714822813690600,0,0
714822820634600,714822904771000,714822904875500,714822904978800,0,0
714822910696800,714822994864500,714822994972100,714822995066500,0,0
714823000920600,714823106595200,714823106697200,714823106797100,0,0
714823119022300,714823202559900,714823202671500,714823202744400,0,0
714823209416100,714823296236100,714823296339900,714823296439300,0,0
714823306785200,714823389789500,714823389890700,714823389986500,0,0
714823396791400,714823480509400,714823480610600,714823480703100,0,0
714823487206000,714823571070300,714823571174100,714823571269200,0,0
714823577716700,714823661372300,714823661475800,714823661570600,0,0
714823667667400,714823751325100,714823751427100,714823751520600,0,0
714823757768700,714823849224800,714823849329400,714823849431400,0,0
714823855204000,714823938465800,714823938570200,714823938665300,0,0
714823945550400,714824029801500,714824029904300,714824029999100,0,0
714824042656200,714824127118600,714824127230200,714824127326500,0,0
714824139783700,714824225741300,714824225843000,714824225938700,0,0
714824237066400,714824319999300,714824320104000,714824320198700,0,0
714824327767100,714824410727800,714824410830400,714824410925100,0,0
714824417575800,714824497146400,714824497249200,714824497343400,0,0
714824508265600,714824598533400,714824598642200,714824598737700,0,0
714824605341700,714824691063300,714824691169200,714824691264500,0,0
714824702318400,714824792883000,714824792986800,714824793079400,0,0
714824799721200,714824883432600,714824883534200,714824883619600,0,0
714824889914100,714824972685700,714824972790100,714824972881500,0,0
714824980106800,714825063661500,714825063798700,714825063896500,0,0
714825070372000,714825156023600,714825156134400,714825156230200,0,0
714825167715600,714825251293800,714825251409000,714825251501900,0,0
714825258073300,714825347263100,714825347369100,714825347461700,0,0
714825355601400,714825436891000,714825436994700,714825437089700,0,0
714825445481300,714825529291700,714825529400700,714825529495100,0,0
714825536057900,714825619891000,714825619993800,714825620089400,0,0
714825625978600,714825712143400,714825712255300,714825712349100,0,0
714825723464100,714825806991900,714825807094000,714825807186800,0,0
714825813536100,714825898811300,714825898965000,714825899049100,0,0
714825910906200,714825994397600,714825994500500,714825994605700,0,0
714826001110600,714826093032200,714826093136600,714826093229800,0,0
714826105078900,714826188029900,714826188140800,714826188202100,0,0
714826195632200,714826279699300,714826279801600,714826279896200,0,0
714826285700000,714826369274800,714826369381500,714826369444200,0,0
714826376151800,714826459566600,714826459683200,714826459780700,0,0
714826466226000,714826550302500,714826550404300,714826550520200,0,0
714826556582300,714826640611100,714826640713000,714826640806300,0,0
714826647229900,714826731255000,714826731359100,714826731453900,0,0
714826744091500,714826827667400,714826827774900,714826827876100,0,0
