t_frame_ns,t_detect_ns,t_predict_ns,t_cmd_ns,had_meas,had_hint
48708724117600,48708883576200,48708883709400,48708883793900,0,0
48708897200900,48709039314700,48709039495200,48709041350400,0,0
48709063831400,48709228499700,48709228651200,48709230517900,0,0
48709244245100,48709363908200,48709364065300,48709364156400,0,0
48709382640500,48709543018100,48709543126900,48709543209700,0,0
48709562667300,48709714039400,48709714194600,48709714287800,0,0
48709731135300,48709879492700,48709879602100,48709882127900,0,0
48709903382600,48710087385800,48710087543700,48710087656300,0,0
48710113565200,48710261015000,48710261171700,48710261262400,0,0
48710278742400,48710455635200,48710455788800,48710455942200,0,0
48710480925700,48710645775300,48710645944200,48710646037500,0,0
48710661483700,48710816406800,48710816559700,48710816647400,0,0
48710834351900,48710991874900,48710991987800,48710992063900,0,0
48711031162800,48711193248200,48711193402500,48711193488900,0,0
48711211173800,48711373670800,48711373845100,48711377597500,0,0
48711389930500,48711578026100,48711578155000,48711578240100,0,0
48711598253800,48711777551900,48711777703200,48711777794300,0,0
48711800602600,48711964075400,48711964180800,48711964253100,0,0
48711981760200,48712153949700,48712154058000,48712154129100,0,0
48712168300400,48712319230700,48712319392000,48712319479700,0,0
48712341194700,48712482213300,48712482321600,48712482396600,0,0
48712501931500,48712659580900,48712659760100,48712659936200,0,0
48712674453300,48712840614400,48712840771800,48712840866400,0,0
48712862558700,48713033037800,48713033209200,48713033308500,0,0
48713043189800,48713221723300,48713221925800,48713227879100,0,0
48713252344500,48713409909700,48713410094900,48713410254200,0,0
48713424505200,48713564977400,48713565107600,48713565210300,0,0
48713584662800,48713730227300,48713730338600,48713730412600,0,0
48713750949000,48713870630600,48713870738900,48713870856100,0,0
48713890210200,48714044041200,48714044203100,48714044306400,0,0
48714071899900,48714216302300,48714216470600,48714220217400,0,0
48714239973500,48714394247200,48714394372700,48714394442600,0,0
48714411943400,48714570567400,48714570677700,48714570750200,0,0
48714591935300,48714743102500,48714743208900,48714745045200,0,0
48714764905500,48714919790100,48714919945700,48714920038700,0,0
48714941330900,48715133995800,48715134155900,48715137931800,0,0
48715154898300,48715322176200,48715322371400,48715322460600,0,0
48715334766400,48715493805700,48715493965900,48715494100800,0,0
48715515776000,48715678842600,48715679011200,48715682796300,0,0
48715695424700,48715836939800,48715837097400,48715842896900,0,0
48715862877000,48716041459000,48716041618500,48716041743700,0,0
48716064310300,48716223805400,48716223961500,48716224051800,0,0
48716244867400,48716424267700,48716424442000,48716428188800,0,0
48716452999100,48716607686400,48716607848100,48716607943600,0,0
48716621320300,48716792767300,48716792932100,48716796681900,0,0
48716815846200,48716965532200,48716965692900,48716965808100,0,1
48716980236000,48717136346200,48717136496300,48717136608300,0,1
48717161138700,48717312270300,48717312443400,48717316216300,0,1
48717335165100,48717504257200,48717504437600,48717504526200,0,1
48717530215700,48717708527100,48717708734800,48717708860100,0,1
48717723601900,48717889501000,48717889692500,48717889780300,0,1
48717904484400,48718062879800,48718063043200,48718065672400,0,1
48718085592800,48718248110100,48718248277800,48718252051500,0,1
48718266737200,48718430513200,48718430705000,48718430796900,0,1
48718445644000,48718614021100,48718614189100,48718614276100,0,1
48718639388100,48718800791600,48718800976100,48718801065800,0,1
48718812841600,48718951792500,48718951964400,48718952081400,0,1
48718968205300,48719137963100,48719138169200,48719140033600,0,1
48719154874100,48719308260500,48719308479400,48719314385300,0,1
48719335108800,48719469940100,48719470077500,48719472750500,0,1
48719486417100,48719616770000,48719616946700,48719617036300,0,1
48719633101100,48719763075500,48719763175400,48719763243400,0,1
48719780294500,48719933445400,48719933620500,48719933715200,0,1
48719945317000,48720084675400,48720084852900,48720084948000,0,1
48720100099000,48720255526700,48720255700000,48720255781700,0,1
48720279888900,48720411131400,48720411257500,48720411348500,0,1
48720424464100,48720547643100,48720547819800,48720547915500,0,1
48720564153000,48720706951600,48720707127500,48720707247100,0,1
48720725788800,48720884139100,48720884259000,48720884333300,0,1
48720905538700,48721069908200,48721070108300,48721070194800,0,1
48721087114400,48721257907400,48721258076500,48721258175300,0,1
48721272566000,48721462316300,48721462524300,48721462613800,0,1
48721487061500,48721676351100,48721676498000,48721676571800,0,1
48721696352200,48721852225800,48721852397500,48721852512600,0,1
48721869952500,48722001898900,48722002004900,48722002073000,0,1
48722032255000,48722190053100,48722190235300,48722190347400,0,1
48722209903100,48722381608000,48722381777100,48722384146300,0,1
48722408324100,48722562592000,48722562762300,48722562846800,0,1
48722579327000,48722753007400,48722753178100,48722753266000,0,1
48722772663600,48722939222600,48722939403200,48722940938700,0,1
48722954032100,48723097308800,48723097470500,48723097552100,0,1
48723112159800,48723267613000,48723267782800,48723267898600,0,1
48723293482400,48723438658000,48723438775000,48723439034800,0,1
48723453997200,48723612861000,48723613030000,48723613114500,0,1
48723633551500,48723791615500,48723791804400,48723795561000,0,1
48723813969400,48723919247900,48723919400400,48723919485600,0,1
48723931036300,48724057255300,48724057427600,48724057517200,0,1
48724071288400,48724188412300,48724188528900,48724188602000,0,1
48724201752600,48724338722500,48724338878900,48724338966400,0,1
48724357754000,48724488338600,48724488440300,48724488511800,0,1
48724502870400,48724643618000,48724643748800,48724643828500,0,1
48724663467600,48724779662300,48724779770200,48724779840600,0,1
48724793067200,48724933188900,48724933336400,48724933426700,0,1
48724945543700,48725106743900,48725106873900,48725106958100,0,1
48725118987100,48725242563200,48725242671600,48725242755500,0,1
48725259052900,48725387582200,48725387748100,48725387845500,0,1
48725403199900,48725547406100,48725547573900,48725547658700,0,1
48725565104200,48725715972400,48725716146400,48725716258700,0,1
48725729970000,48725887907700,48725888088900,48725888231000,0,1
48725904199500,48726037114500,48726037255000,48726037590000,0,1
48726049047000,48726172732000,48726172914800,48726173011900,0,1
48726188938900,48726318530900,48726318688100,48726318776500,0,1
48726333884500,48726459830100,48726460012200,48726460110700,0,1
48726472835600,48726598532100,48726598683500,48726598831600,0,1
48726611958700,48726762125100,48726762276400,48726762396000,0,1
48726778905800,48726910464200,48726910673100,48726910833200,0,1
48726924660800,48727062493500,48727062654000,48727062753500,0,1
48727077657400,48727212250700,48727212414500,48727212851500,0,1
48727232474300,48727359282700,48727359449600,48727359542000,0,1
48727376511200,48727505918400,48727506089500,48727506234400,0,1
48727522637700,48727648467000,48727648635800,48727649063500,0,1
48727660475300,48727804713900,48727804892500,48727804982400,0,1
48727821064500,48727958060800,48727958225300,48727958314200,0,1
48727974240900,48728116495500,48728116649500,48728116744800,0,1
48728134194400,48728279041500,48728279218500,48728279309600,0,1
48728293428600,48728445054000,48728445234600,48728447625600,0,1
48728466217600,48728631833900,48728631988900,48728632071900,0,1
48728649422400,48728792746700,48728792850300,48728792921000,0,1
48728808810200,48728925325300,48728925443200,48728925514600,0,1
48728939433800,48729089436700,48729089615200,48729090103100,0,1
48729104941900,48729226119500,48729226236900,48729226303500,0,1
48729245135600,48729380310100,48729380474200,48729384659300,0,1
48729404077700,48729537734300,48729537837400,48729538145800,0,1
48729548515000,48729666930300,48729667101400,48729667182500,0,1
48729682081200,48729801865900,48729801982600,48729802054100,0,1
48729812518500,48729930707200,48729930892200,48729930989900,0,1
48729945570200,48730086088300,48730086289200,48730086380600,0,1
48730098442900,48730237262200,48730237410000,48730237515500,0,1
48730251769900,48730366560900,48730366728800,48730366834900,0,1
48730382856200,48730507512300,48730507695900,48730507785900,0,1
48730523684100,48730667454600,48730667604200,48730667685000,0,1
48730685062800,48730824190400,48730824335300,48730824453000,0,1
48730841948700,48730971095600,48730971266200,48730971354900,0,1
48730989606200,48731114442400,48731114632700,48731114716300,0,1
48731126714700,48731254748700,48731254904700,48731254990800,0,1
48731272467400,48731409364900,48731409533500,48731409618700,0,1
48731423921000,48731551260100,48731551370000,48731551441800,0,1
48731562608100,48731709627000,48731709824800,48731710201600,0,1
48731726191100,48731894799100,48731894964600,48731895097300,0,1
48731911200900,48732052506700,48732052659500,48732053036900,0,1
48732063567300,48732209272800,48732209425900,48732209507700,0,1
48732224147800,48732347372300,48732347688300,48732748166400,1,1
48732778890300,48732922332900,48732922455000,48732922520000,0,1
48732941997400,48733084120600,48733084344400,48733084475400,0,1
48733098567800,48733231175500,48733231323600,48733231411800,0,1
48733244912300,48733369783300,48733369967500,48733370061300,0,1
48733383194200,48733513263300,48733513441500,48733513533500,0,1
48733528909100,48733671841000,48733672038100,48733672467900,0,1
48733688086100,48733839237800,48733839396000,48733839478900,0,1
48733857886000,48733995839700,48733996019200,48733996117800,0,1
48734012256500,48734125220900,48734125377100,48734125460800,0,1
48734139956200,48734268376900,48734268530800,48734268654600,0,1
48734285979200,48734395963600,48734396104800,48734396466400,0,1
48734410392300,48734542156600,48734542333400,48734542435600,0,1
48734556847000,48734672262200,48734672388500,48734672461600,0,1
48734687978400,48734818194200,48734818372400,48734818463600,0,1
48734834362900,48734949112900,48734949247100,48734949319500,0,1
48734965448200,48735102431300,48735102586600,48735102726000,0,1
48735119639600,48735240127300,48735240293700,48735240381600,0,1
48735258525500,48735394165700,48735394332700,48735394701100,0,1
48735411822600,48735536098000,48735536268200,48735536361300,0,1
48735550134400,48735687359300,48735687538100,48735687633300,0,1
48735702420200,48735841177200,48735841349700,48735841440700,0,1
48735857530800,48736007155300,48736007607100,48736007817000,0,1
48736034750000,48736174767600,48736174913200,48736174997800,0,1
48736188944600,48736315068400,48736315248400,48736315619200,0,1
48736333945400,48736471957700,48736472127300,48736472386500,0,1
48736488052300,48736615195200,48736615379300,48736615479600,0,1
48736633827200,48736761149800,48736761326200,48736761417200,0,1
48736780756800,48736924868900,48736925016600,48736925106000,0,1
48736939315500,48737072864800,48737073166100,48737483612500,1,1
48737503476600,48737653579100,48737653737000,48737653821600,0,1
48737668388300,48737800052800,48737800200100,48737800282200,0,1
48737815784800,48737957908900,48737958049600,48737958203400,0,1
48737977178900,48738119013300,48738119181400,48738119267900,0,1
48738133380600,48738267264900,48738267408600,48738267529000,0,1
48738278451600,48738411061000,48738411212400,48738411316200,0,1
48738426840000,48738548449600,48738548617700,48738548718200,0,1
48738563472200,48738697292100,48738697463300,48738697551900,0,1
48738710094200,48738843709400,48738843856900,48738844844000,0,1
48738862626100,48739008395600,48739008716500,48739009211300,0,1
48739024167000,48739164464700,48739164580400,48739164869700,0,1
48739173800900,48739311003100,48739311132400,48739311206200,0,1
48739329962900,48739447962800,48739448107300,48739448194700,0,1
48739463767600,48739597777500,48739597953600,48739598044400,0,1
48739612365700,48739734771900,48739734917200,48739735031300,0,1
48739754717400,48739878797500,48739878965400,48739879054600,0,1
48739889873300,48740003082200,48740003192500,48740003310400,0,1
48740022412000,48740175293600,48740175395700,48740175463400,0,1
48740189246500,48740318769400,48740318937400,48740319024900,0,1
48740335806900,48740471569200,48740471736500,48740471822700,0,1
48740489477500,48740630413200,48740630564600,48740630635500,0,1
48740647326800,48740786900600,48740787074500,48740787168500,0,1
48740800830900,48740931873300,48740932022000,48740932107900,0,1
48740945286400,48741084157000,48741084287700,48741084418600,0,1
48741098796600,48741228962900,48741229132100,48741229219000,0,1
48741246467400,48741373338900,48741373511300,48741373598800,0,1
48741390648200,48741523806600,48741523953800,48741524037000,0,1
48741537948700,48741685672900,48741685848100,48741685939500,0,1
48741702881800,48741849325900,48741849526100,48741849614400,0,1
48741864537300,48742042859200,48742043045100,48742043142600,0,1
48742055896600,48742214091100,48742214262100,48742214347300,0,1
48742233038900,48742408851900,48742408994000,48742409156000,0,1
48742425012900,48742579313200,48742579479300,48742579779700,0,1
48742592956100,48742750369300,48742750555800,48742750658500,0,1
48742764743700,48742932960700,48742933112300,48742933199200,0,1
48742945387800,48743083061500,48743083188600,48743083264200,0,1
48743098533900,48743224219900,48743224352800,48743224715200,0,1
48743238039100,48743392713800,48743392889300,48743392979000,0,1
48743411379800,48743544278700,48743544425300,48743544736900,0,1
48743557895300,48743694148400,48743694299600,48743694691300,0,1
48743709131700,48743844293200,48743844479500,48743844586200,0,1
48743862881200,48743982195500,48743982299700,48743982371100,0,1
48743995298200,48744156783700,48744156929600,48744157323500,0,1
48744175115200,48744285076400,48744285203600,48744285281700,0,1
48744299104800,48744436237600,48744436416000,48744436511300,0,1
48744453344700,48744566957900,48744567101900,48744567176100,0,1
48744585469900,48744703418200,48744703599600,48744704048000,0,1
48744716324400,48744834269200,48744834402000,48744834515100,0,1
48744847339500,48744966551000,48744966753500,48744966851300,0,1
48744979892700,48745118172700,48745118338400,48745118427700,0,1
48745133644600,48745301135500,48745301305500,48745301393100,0,1
48745313321300,48745467660800,48745467807900,48745467894300,0,1
48745481193400,48745620648500,48745620834300,48745620949200,0,1
48745633578000,48745773557800,48745773736000,48745773823400,0,1
48745787881100,48745918852300,48745919034900,48745919131200,0,1
48745930652200,48746063488200,48746063686700,48746063779100,0,1
48746078406500,48746264623600,48746264838600,48746264937200,0,1
48746278645500,48746428139700,48746428285600,48746428368200,0,1
48746448288400,48746581434900,48746581584200,48746581674200,0,1
48746600244200,48746731311700,48746731483300,48746731583600,0,1
48746743884900,48746875132100,48746875294000,48746875419500,0,1
48746891888300,48747030904600,48747031212900,48747031456100,0,1
48747050419200,48747194431000,48747194649000,48747194741300,0,1
48747209111500,48747345962400,48747346105900,48747346194300,0,1
48747364215300,48747522798400,48747523003600,48747523095500,0,1
48747535772600,48747687426900,48747687594400,48747687684800,0,1
48747705411000,48747848107200,48747848247800,48747848409100,0,1
48747865614300,48747999077600,48747999248400,48747999392300,0,1
48748021567800,48748158026300,48748158186400,48748158296600,0,1
48748174829100,48748321687300,48748321793800,48748321898000,0,1
48748334654900,48748461448000,48748461565900,48748461640100,0,1
48748472934200,48748602839700,48748602957800,48748603026800,0,1
48748619639600,48748763825700,48748763971000,48748764288300,0,1
48748781660300,48748913824600,48748913928700,48748914003800,0,1
48748926414400,48749082154500,48749082388300,48749488385700,1,1
48749509844900,48749650225300,48749650343300,48749650432300,0,1
48749670136900,48749807019100,48749807151900,48749807392700,0,1
48749829258500,48749945160100,48749945294800,48749945421400,0,1
48749959047200,48750106890200,48750107034900,48750107120000,0,1
48750118871900,48750273137100,48750273288300,48750273374100,0,1
48750287756400,48750436408600,48750436578100,48750440354400,0,1
48750454196100,48750612651900,48750612830600,48750612919600,0,1
48750626616100,48750787492300,48750787661500,48750787748300,0,1
48750806332200,48750950438200,48750950616000,48750950703600,0,1
48750973117500,48751137187200,48751137306000,48751137392200,0,1
48751166500800,48751309842800,48751310021700,48751310131700,0,1
48751327581800,48751455083200,48751455198900,48751455297800,0,1
48751475084700,48751595396600,48751595513700,48751595584500,0,1
48751611839600,48751736216500,48751736395200,48751736486100,0,1
48751752065100,48751874681900,48751874858800,48751874967500,0,1
48751889653400,48752031554500,48752031728300,48752031991900,0,1
48752057157900,48752216213600,48752216385100,48752220799700,0,1
48752245952600,48752402831700,48752403012800,48752405236000,0,1
48752425640400,48752582921300,48752583099300,48752583188700,0,1
48752599603600,48752750096600,48752750271700,48752750357800,0,1
48752765175300,48752923037500,48752923144300,48752923214300,0,1
48752940228000,48753087766300,48753087939500,48753088188500,0,1
48753105680100,48753251681800,48753251952300,48753661285500,1,1
48753682503700,48753816903000,48753817047600,48753817433200,0,1
48753834493300,48753963945000,48753964110500,48753964467400,0,1
48753981416100,48754123413900,48754123562300,48754123646700,0,1
48754140972100,48754254909900,48754255080200,48754255170900,0,1
48754271762200,48754404520000,48754404695600,48754412319700,0,1
48754430623900,48754557127300,48754557269900,48754557435000,0,1
48754570733900,48754698236000,48754698354100,48754698458500,0,1
48754708942100,48754820890400,48754821070400,48754821201300,0,1
48754834623400,48754969575300,48754969747600,48754969839300,0,1
48754988262900,48755134254700,48755134431900,48755134516800,0,1
48755154287500,48755293631000,48755293784900,48755294158200,0,1
48755306594600,48755445918400,48755446090400,48755446186300,0,1
48755465079300,48755616930200,48755617036800,48755617199200,0,1
48755632237800,48755777414800,48755777603600,48755777704100,0,1
48755792981600,48755943768400,48755943926300,48755944047000,0,1
48755966777100,48756101617600,48756101795100,48756102213900,0,1
48756118542200,48756257583100,48756257758800,48756257852300,0,1
48756271756900,48756426234100,48756426383800,48756426470700,0,1
48756438834200,48756566718800,48756566821400,48756567072900,0,1
48756577013800,48756739231300,48756739403500,48756739500600,0,1
48756758563500,48756925386000,48756925559800,48756929350800,0,1
48756951841300,48757114202100,48757114376200,48757114464400,0,1
48757135368800,48757306222000,48757306393400,48757306508900,0,1
48757324301100,48757498639600,48757498829500,48757502605400,0,1
48757521339800,48757680767200,48757680981500,48757681078100,0,1
48757702148600,48757874915000,48757875097100,48757875222000,0,1
48757889673000,48758049758000,48758049969100,48758050073200,0,1
48758064804000,48758230072400,48758230254100,48758230340500,0,1
48758244619700,48758444396700,48758444565100,48758444649600,0,1
48758459789700,48758624259700,48758624413700,48758624486600,0,1
48758646700100,48758816258900,48758816432700,48758816518500,0,1
48758847676200,48759009337600,48759009645000,48759009806900,0,1
48759040169800,48759196097700,48759196263600,48759196381500,0,1
48759215000500,48759344924400,48759345045500,48759345151600,0,1
48759362441700,48759532128000,48759532247100,48759532318600,0,1
48759551784300,48759701535100,48759701696000,48759706839000,0,1
48759722983600,48759865161100,48759865282400,48759871183500,0,1
48759898205300,48760061421500,48760061618000,48760061707000,0,1
48760078512000,48760212017400,48760212191400,48760215986500,0,1
48760230642400,48760398397600,48760398570800,48760398656600,0,1
48760418507700,48760584813300,48760585004300,48760588758700,0,1
48760612446400,48760757212100,48760757393300,48760761138700,0,1
48760787190200,48760945576100,48760945750700,48760945874700,0,1
48760967964200,48761140050900,48761140236000,48761140327100,0,1
48761153337700,48761320893300,48761321088100,48761321211700,0,1
48761335284600,48761498815700,48761499016000,48761499106600,0,1
48761521867800,48761679204500,48761679385700,48761683151900,0,1
48761702177300,48761870086400,48761870255200,48761870343300,0,1
48761890166800,48762079785200,48762079911200,48762083752600,0,1
48762098283600,48762246948300,48762247093100,48762247168200,0,1
48762272405800,48762424227900,48762424408300,48762424504100,0,1
48762438117300,48762618668400,48762618812300,48762618891300,0,1
48762633553300,48762789339100,48762789517900,48762789619600,0,1
48762813729600,48762983459300,48762983632200,48762987406400,0,1
48763000804300,48763175411100,48763175589700,48763175682600,0,1
48763195232200,48763359149500,48763359318300,48763359405300,0,1
48763383595600,48763546727600,48763546901700,48763550647100,0,1
48763570590900,48763724921800,48763725156400,48763731061900,0,1
48763751497600,48763918720300,48763918913400,48763922468400,0,1
48763944585300,48764112432100,48764112604800,48764112700200,0,1
48764126772000,48764309179200,48764309380000,48764309498000,0,1
48764328231000,48764475496600,48764475619100,48764477433400,0,1
48764501940000,48764654755500,48764654941300,48764657822700,0,1
48764675292800,48764802430200,48764802595900,48764802699800,0,1
48764822735500,48764988925900,48764989053200,48764989128800,0,1
48765001150000,48765139236000,48765139428000,48765139536200,0,1
48765162143200,48765315043100,48765315209500,48765319014400,0,1
48765341562800,48765504403000,48765504572600,48765504683700,0,1
48765527985400,48765681724400,48765681916300,48765684274100,0,1
48765703060700,48765860703300,48765860897200,48765864665700,0,1
48765883132200,48766032031900,48766032217800,48766037026800,0,1
48766057206200,48766205459900,48766205630700,48766207849600,0,1
48766223942200,48766373813400,48766373988800,48766374073300,0,1
48766397486000,48766562237600,48766562433300,48766562517500,0,1
48766577421400,48766736423200,48766736665800,48766742582500,0,1
48766758494600,48766894251200,48766894442300,48766894526600,0,1
48766911106500,48767087553100,48767087738000,48767087837100,0,1
48767112284000,48767275837200,48767276010300,48767279518700,0,1
48767300624000,48767464549700,48767464721300,48767464808400,0,1
48767483016500,48767679167600,48767679337600,48767679439700,0,1
48767695303700,48767853082900,48767853252300,48767853336500,0,1
48767878736200,48768047953000,48768048133000,48768053917700,0,1
48768071056700,48768253464500,48768253632100,48768253721600,0,1
48768272360800,48768418371500,48768418560900,48768418648000,0,1
48768439524700,48768585855500,48768586026200,48768586116200,0,1
48768598634500,48768755082700,48768755203300,48768757043300,0,1
48768771230200,48768918887800,48768919062500,48768919151700,0,1
48768941028500,48769115894200,48769116066500,48769119833000,0,1
48769133334300,48769298119000,48769298301300,48769298430100,0,1
48769313363500,48769480784600,48769480969000,48769486628200,0,1
48769499584000,48769623239300,48769623391100,48769626908800,0,1
48769640284100,48769770417200,48769770640200,48769770746900,0,1
48769785908900,48769954665600,48769954792900,48769954864600,0,1
48769974226000,48770123423500,48770123609700,48770124021900,0,1
48770140366800,48770292723900,48770292839300,48770292912900,0,1
48770305532600,48770451624800,48770451812100,48770451919300,0,1
48770466030600,48770593882600,48770594015100,48770594085500,0,1
48770611201500,48770777554100,48770777723600,48770777810000,0,1
48770793870100,48770962429500,48770962597200,48770962711600,0,1
48770982083800,48771150886400,48771151084200,48771154834900,0,1
48771174296300,48771327190200,48771327359200,48771327454900,0,1
48771347571000,48771498415200,48771498592000,48771498831800,0,1
48771515339500,48771659485500,48771659650100,48771659736400,0,1
48771675065300,48771801889000,48771802034800,48771802120700,0,1
48771813018700,48771956029500,48771956176300,48771956259800,0,1
48771965836500,48772100707300,48772100898300,48772100994500,0,1
48772111931600,48772266858400,48772267031300,48772267119600,0,1
48772285238800,48772441482500,48772441681800,48772441770700,0,1
48772460483100,48772609971900,48772610154500,48772610241100,0,1
48772627200000,48772794475400,48772794667900,48772798440500,0,1
48772813788400,48772978883200,48772979056600,48772982837900,0,1
48773001395000,48773171333500,48773171512900,48773171609500,0,1
48773195008100,48773330112200,48773330230200,48773330308500,0,1
48773349726800,48773500078900,48773500279900,48773503986800,0,1
48773521611000,48773678575500,48773678777200,48773682375400,0,1
48773701923000,48773863687200,48773863808300,48773863930300,0,1
48773890296500,48774054961100,48774055141800,48774055237100,0,1
48774073156600,48774246724200,48774246889500,48774246972500,0,1
48774275802200,48774440448800,48774440638400,48774444098900,0,1
48774460305500,48774594186500,48774594324000,48774596136900,0,1
48774614137700,48774772585000,48774772792100,48774772885500,0,1
48774785435000,48774924370500,48774924546000,48774924640700,0,1
48774952563900,48775125341300,48775125474200,48775127261000,0,1
48775145829400,48775292399600,48775292532500,48775292609600,0,1
48775306365100,48775452293800,48775452475600,48775452603200,0,1
48775466034900,48775620606000,48775620807600,48775620904200,0,1
48775640079500,48775809413800,48775809587100,48775809689900,0,1
48775837681500,48776003182000,48776003303800,48776005163800,0,1
48776039173400,48776199114900,48776199294800,48776199383600,0,1
48776216238900,48776373551600,48776373749200,48776373828500,0,1
48776390220200,48776560701800,48776560859400,48776560962000,0,1
48776585336200,48776740539500,48776740737700,48776746505200,0,1
48776772961400,48776922978800,48776923153800,48776926911000,0,1
48776945173000,48777098098900,48777098278400,48777098369200,0,1
48777118419900,48777287728400,48777287901700,48777288020800,0,1
48777312247000,48777474865800,48777475037200,48777478052900,0,1
48777494918300,48777671911900,48777672105000,48777672193900,0,1
48777689332300,48777872972300,48777873142200,48777876921500,0,1
48777889448800,48778057596600,48778057806700,48778057907500,0,1
48778078197900,48778243816800,48778243990500,48778247756000,0,1
48778264839400,48778408792900,48778408963500,48778409059600,0,1
48778431798600,48778579015200,48778579189900,48778582474100,0,1
48778604579200,48778764852400,48778765031600,48778765120100,0,1
48778778810900,48778940666000,48778940863500,48778940961000,0,1
48778968603300,48779157817300,48779158016900,48779161736100,0,1
48779181431000,48779337672400,48779337818700,48779337890100,0,1
48779355953000,48779519194400,48779519363400,48779519447900,0,1
48779536292900,48779701144800,48779701342800,48779701434700,0,1
48779716325000,48779856515700,48779856646100,48779859702400,0,1
48779877546500,48780040035200,48780040219800,48780040321400,0,1
48780049521300,48780186143600,48780186263100,48780186334100,0,1
48780210380100,48780366097200,48780366289000,48780370053900,0,1
48780389462100,48780556985300,48780557157300,48780557250800,0,1
48780577848900,48780725379400,48780725563800,48780725652400,0,1
48780745488600,48780905740200,48780905914900,48780906005600,0,1
48780917513900,48781094286700,48781094455800,48781094544400,0,1
48781111847400,48781296400400,48781296579300,48781296679000,0,1
48781315417600,48781483438200,48781483609000,48781483701900,0,1
48781503132700,48781662663000,48781662836200,48781662958800,0,1
48781682045400,48781832760900,48781832930100,48781837676400,0,1
48781862338000,48782026676700,48782026954200,48782030154500,0,1
48782050164800,48782213960500,48782214148700,48782214238800,0,1
48782230565400,48782390324500,48782390499300,48782392645500,0,1
48782409659700,48782539626800,48782539806500,48782539898100,0,1
48782558577100,48782713988100,48782714160000,48782714249500,0,1
48782731366600,48782900887300,48782901055500,48782901138900,0,1
48782918407300,48783094875200,48783094995900,48783096839300,0,1
48783111623900,48783277685600,48783277888600,48783277991200,0,1
48783300105000,48783451763600,48783451941400,48783457378800,0,1
48783475239800,48783639094200,48783639276200,48783639379200,0,1
48783653360300,48783814690700,48783814879900,48783814980000,0,1
48783836805200,48783991592500,48783991757900,48783991832800,0,1
48784014408400,48784184258500,48784184376800,48784184449400,0,1
48784203586400,48784366424200,48784366602500,48784366691300,0,1
48784383488000,48784544804000,48784544925300,48784545001200,0,1
48784563311400,48784719494600,48784719643300,48784719729400,0,1
48784743983800,48784887435600,48784887623100,48784891511600,0,1
48784903307100,48785053904000,48785054029100,48785055848300,0,1
48785071794100,48785215380300,48785215558600,48785219923000,0,1
48785237202800,48785378625200,48785378817900,48785378912800,0,1
48785396439300,48785551499000,48785551669700,48785551787900,0,1
48785570747700,48785722720700,48785722940700,48785723087400,0,1
48785736808600,48785874347000,48785874466900,48785874538500,0,1
48785895579200,48786069439800,48786069619300,48786069711400,0,1
48786084416500,48786257309900,48786257482800,48786261675800,0,1
48786280829400,48786432123200,48786432304000,48786432393600,0,1
48786451862000,48786612416600,48786612542100,48786612611900,0,1
48786633135700,48786807369700,48786807543500,48786807632100,0,1
48786823019900,48786983309500,48786983493600,48786989259000,0,1
48787000687800,48787174380900,48787174560900,48787174649500,0,1
48787195089500,48787335666900,48787335864200,48787335957900,0,1
48787355324600,48787508409300,48787508583300,48787514172100,0,1
48787528987900,48787698458200,48787698651100,48787700576700,0,1
48787716598200,48787869454100,48787869625200,48787869727000,0,1
48787884495300,48788059250300,48788059436400,48788059527300,0,1
48788077944000,48788243765200,48788243983500,48788244082500,0,1
48788257547400,48788411935700,48788412109200,48788412199500,0,1
48788433559700,48788592435600,48788592610500,48788592714100,0,1
48788604689300,48788756093900,48788756267400,48788756352000,0,1
48788772530600,48788927901200,48788928041300,48788931753000,0,1
48788951659500,48789120846400,48789121044100,48789121150300,0,1
48789146583200,48789307569500,48789307733400,48789310522400,0,1
48789334539000,48789474693500,48789474859600,48789476631500,0,1
48789494280100,48789650570000,48789650745100,48789653040600,0,1
48789667535600,48789830844400,48789831035400,48789831121300,0,1
48789862584300,48790028166300,48790028518200,48790028747000,0,1
48790044651400,48790191389800,48790191506600,48790191579000,0,1
48790203178700,48790343451500,48790343631500,48790345607700,0,1
48790367909900,48790499577000,48790499715500,48790499790700,0,1
48790514283900,48790659648000,48790659824200,48790659921100,0,1
48790673552900,48790800003600,48790800128600,48790800236300,0,1
48790812847400,48790975819000,48790975990500,48790976077000,0,1
48791001558100,48791153734400,48791153910900,48791153999500,0,1
48791167860600,48791325197400,48791325394900,48791325486100,0,1
48791341429600,48791490723900,48791490901200,48791497841100,0,1
48791517323500,48791678594800,48791678786300,48791678875500,0,1
48791702538900,48791877239400,48791877437200,48791877529800,0,1
48791891769600,48792063188100,48792063434100,48792063532500,0,1
48792077827800,48792237662600,48792237833900,48792237924600,0,1
48792252765500,48792391676800,48792391858400,48792391956700,0,1
48792403236300,48792558082100,48792558254000,48792558354900,0,1
48792586463700,48792738856300,48792739014800,48792739102600,0,1
48792750405400,48792909782900,48792909984400,48792910079500,0,1
48792927442000,48793070907400,48793071063800,48793071157300,0,1
48793085589200,48793223270100,48793223431100,48793223522400,0,1
48793236585800,48793386228300,48793386336300,48793386407700,0,1
48793403794500,48793532411300,48793532578400,48793532674300,0,1
48793549708400,48793681067300,48793681288600,48793681780600,0,1
48793695057300,48793831287200,48793831438200,48793831531700,0,1
